"month","year","state","average_temp"
"04",2000,"kansas",50
"04",2000,"kentucky",52
"04",2000,"louisiana",64.2
"04",2000,"maine",35.8
"04",2000,"maryland",50.6
"04",2000,"massachusetts",42.8
"04",2000,"michigan",40.6
"04",2000,"minnesota",39.3
"04",2000,"mississippi",60.6
"04",2000,"missouri",51.3
"04",2000,"montana",39.4
"04",2000,"nebraska",45.3
"04",2000,"nevada",46.2
"04",2000,"new hampshire",38.4
"04",2000,"new jersey",47.7
"04",2000,"new mexico",50.6
"04",2000,"new york",40.2
"04",2000,"north carolina",55.2
"04",2000,"north dakota",38.4
"04",2000,"ohio",47.3
"04",2000,"oklahoma",55.6
"04",2000,"oregon",43.2
"04",2000,"pennsylvania",45
"04",2000,"rhode island",44.2
"04",2000,"south carolina",59.1
"04",2000,"south dakota",42.2
"04",2000,"tennessee",53.9
"04",2000,"texas",63.8
"04",2000,"utah",44.9
"04",2000,"vermont",37
"04",2000,"virginia",51.8
"04",2000,"washington",43.4
"04",2000,"west virginia",48.6
"04",2000,"wisconsin",40.6
"04",2000,"wyoming",38
"05",2000,"alabama",67
"05",2000,"arizona",66.6
"05",2000,"arkansas",65
"05",2000,"california",60.8
"05",2000,"colorado",51.2
"05",2000,"connecticut",52
"05",2000,"delaware",58.6
"05",2000,"florida",72.7
"05",2000,"georgia",67.2
"05",2000,"idaho",47.8
"05",2000,"illinois",58.3
"05",2000,"indiana",57.3
"05",2000,"iowa",56.1
"05",2000,"kansas",60.2
"05",2000,"kentucky",60.4
"05",2000,"louisiana",70.8
"05",2000,"maine",44.3
"05",2000,"maryland",58.8
"05",2000,"massachusetts",50.8
"05",2000,"michigan",49.5
"05",2000,"minnesota",49.4
"05",2000,"mississippi",67.8
"05",2000,"missouri",60.8
"05",2000,"montana",47.4
"05",2000,"nebraska",55.2
"05",2000,"nevada",55
"05",2000,"new hampshire",47
"05",2000,"new jersey",55.9
"05",2000,"new mexico",60.8
"05",2000,"new york",49.5
"05",2000,"north carolina",63
"05",2000,"north dakota",48.5
"05",2000,"ohio",56.3
"05",2000,"oklahoma",64.5
"05",2000,"oregon",49.5
"05",2000,"pennsylvania",53.8
"05",2000,"rhode island",51.6
"05",2000,"south carolina",66.9
"05",2000,"south dakota",51.6
"05",2000,"tennessee",62
"05",2000,"texas",71.5
"05",2000,"utah",55.2
"05",2000,"vermont",46.4
"05",2000,"virginia",59.8
"05",2000,"washington",49.4
"05",2000,"west virginia",57
"05",2000,"wisconsin",50
"05",2000,"wyoming",46.9
"06",2000,"alabama",75.8
"06",2000,"arizona",74.5
"06",2000,"arkansas",72.9
"06",2000,"california",68
"06",2000,"colorado",59.6
"06",2000,"connecticut",62
"06",2000,"delaware",68.8
"06",2000,"florida",78.9
"06",2000,"georgia",75.9
"06",2000,"idaho",54.4
"06",2000,"illinois",67.7
"06",2000,"indiana",67.3
"06",2000,"iowa",65.2
"06",2000,"kansas",69.2
"06",2000,"kentucky",70
"06",2000,"louisiana",78.2
"06",2000,"maine",54.4
"06",2000,"maryland",68.6
"06",2000,"massachusetts",60.8
"06",2000,"michigan",60
"06",2000,"minnesota",59.1
"06",2000,"mississippi",76.2
"06",2000,"missouri",69.2
"06",2000,"montana",54.8
"06",2000,"nebraska",64.6
"06",2000,"nevada",63.4
"06",2000,"new hampshire",57.2
"06",2000,"new jersey",66.2
"06",2000,"new mexico",68.4
"06",2000,"new york",60
"06",2000,"north carolina",72
"06",2000,"north dakota",57.9
"06",2000,"ohio",66.4
"06",2000,"oklahoma",72.2
"06",2000,"oregon",55.7
"06",2000,"pennsylvania",63.6
"06",2000,"rhode island",61.7
"06",2000,"south carolina",75.9
"06",2000,"south dakota",61.2
"06",2000,"tennessee",71.4
"06",2000,"texas",77.8
"06",2000,"utah",63.3
"06",2000,"vermont",56.6
"06",2000,"virginia",69.1
"06",2000,"washington",54.8
"06",2000,"west virginia",66.4
"06",2000,"wisconsin",59.9
"06",2000,"wyoming",54.8
"07",2000,"alabama",79.8
"07",2000,"arizona",79.6
"07",2000,"arkansas",77.6
"07",2000,"california",72.8
"07",2000,"colorado",66.4
"07",2000,"connecticut",66.9
"07",2000,"delaware",72.9
"07",2000,"florida",81.4
"07",2000,"georgia",79.4
"07",2000,"idaho",62.6
"07",2000,"illinois",71.8
"07",2000,"indiana",71.1
"07",2000,"iowa",69.9
"07",2000,"kansas",75.5
"07",2000,"kentucky",73.8
"07",2000,"louisiana",81.5
"07",2000,"maine",61.2
"07",2000,"maryland",72.2
"07",2000,"massachusetts",66
"07",2000,"michigan",64.8
"07",2000,"minnesota",65
"07",2000,"mississippi",80.1
"07",2000,"missouri",73.6
"07",2000,"montana",63.2
"07",2000,"nebraska",71.4
"07",2000,"nevada",70.2
"07",2000,"new hampshire",62.6
"07",2000,"new jersey",70.6
"07",2000,"new mexico",72.6
"07",2000,"new york",64.2
"07",2000,"north carolina",75.2
"07",2000,"north dakota",65
"07",2000,"ohio",69.9
"07",2000,"oklahoma",77.5
"07",2000,"oregon",62.4
"07",2000,"pennsylvania",67
"07",2000,"rhode island",67.4
"07",2000,"south carolina",79.1
"07",2000,"south dakota",68.7
"07",2000,"tennessee",75.4
"07",2000,"texas",81.4
"07",2000,"utah",70.6
"07",2000,"vermont",61.8
"07",2000,"virginia",72.4
"07",2000,"washington",61
"07",2000,"west virginia",69.4
"07",2000,"wisconsin",65.2
"07",2000,"wyoming",63.2
"08",2000,"alabama",81.4
"08",2000,"arizona",80.4
"08",2000,"arkansas",81.9
"08",2000,"california",74.2
"08",2000,"colorado",69.4
"08",2000,"connecticut",67.9
"08",2000,"delaware",72.9
"08",2000,"florida",82
"08",2000,"georgia",80.2
"08",2000,"idaho",66.4
"08",2000,"illinois",73.9
"08",2000,"indiana",71.9
"08",2000,"iowa",72.4
"08",2000,"kansas",81
"08",2000,"kentucky",74.6
"08",2000,"louisiana",83.8
"08",2000,"maine",63
"08",2000,"maryland",72.3
"08",2000,"massachusetts",67
"08",2000,"michigan",66.1
"08",2000,"minnesota",68.1
"08",2000,"mississippi",82.7
"08",2000,"missouri",77.8
"08",2000,"montana",67.6
"08",2000,"nebraska",75.8
"08",2000,"nevada",72.4
"08",2000,"new hampshire",63.7
"08",2000,"new jersey",71
"08",2000,"new mexico",73.9
"08",2000,"new york",65.1
"08",2000,"north carolina",75.2
"08",2000,"north dakota",69
"08",2000,"ohio",69.8
"08",2000,"oklahoma",83.2
"08",2000,"oregon",65
"08",2000,"pennsylvania",67.1
"08",2000,"rhode island",68.6
"08",2000,"south carolina",79.3
"08",2000,"south dakota",73.1
"08",2000,"tennessee",76.9
"08",2000,"texas",84.1
"08",2000,"utah",73.5
"08",2000,"vermont",63.2
"08",2000,"virginia",72.4
"08",2000,"washington",63.4
"08",2000,"west virginia",69.2
"08",2000,"wisconsin",67.6
"08",2000,"wyoming",67.8
"09",2000,"alabama",77.4
"09",2000,"arizona",77.2
"09",2000,"arkansas",78.8
"09",2000,"california",72
"09",2000,"colorado",64.2
"09",2000,"connecticut",64.6
"09",2000,"delaware",69.6
"09",2000,"florida",80.6
"09",2000,"georgia",76
"09",2000,"idaho",60.2
"09",2000,"illinois",70.4
"09",2000,"indiana",68.2
"09",2000,"iowa",68.6
"09",2000,"kansas",77
"09",2000,"kentucky",71
"09",2000,"louisiana",81
"09",2000,"maine",58.8
"09",2000,"maryland",69.1
"09",2000,"massachusetts",63.6
"09",2000,"michigan",62
"09",2000,"minnesota",62.1
"09",2000,"mississippi",79.3
"09",2000,"missouri",74.2
"09",2000,"montana",60.6
"09",2000,"nebraska",70.4
"09",2000,"nevada",67.2
"09",2000,"new hampshire",60
"09",2000,"new jersey",67.7
"09",2000,"new mexico",70.6
"09",2000,"new york",61.8
"09",2000,"north carolina",72
"09",2000,"north dakota",62.7
"09",2000,"ohio",66.4
"09",2000,"oklahoma",80.3
"09",2000,"oregon",61.3
"09",2000,"pennsylvania",64
"09",2000,"rhode island",65.4
"09",2000,"south carolina",75.5
"09",2000,"south dakota",67.8
"09",2000,"tennessee",73.4
"09",2000,"texas",81.1
"09",2000,"utah",67.5
"09",2000,"vermont",59.4
"09",2000,"virginia",69
"09",2000,"washington",59.8
"09",2000,"west virginia",66.4
"09",2000,"wisconsin",62.8
"09",2000,"wyoming",60.8
"10",2000,"alabama",69.2
"10",2000,"arizona",67.6
"10",2000,"arkansas",68.8
"10",2000,"california",63.8
"10",2000,"colorado",53.4
"10",2000,"connecticut",56.2
"10",2000,"delaware",61.9
"10",2000,"florida",75.2
"10",2000,"georgia",68.2
"10",2000,"idaho",49
"10",2000,"illinois",62.2
"10",2000,"indiana",60.8
"10",2000,"iowa",59.7
"10",2000,"kansas",65.2
"10",2000,"kentucky",63.4
"10",2000,"louisiana",72.6
"10",2000,"maine",49.6
"10",2000,"maryland",61.4
"10",2000,"massachusetts",55.2
"10",2000,"michigan",54.4
"10",2000,"minnesota",52.4
"10",2000,"mississippi",70.3
"10",2000,"missouri",64.6
"10",2000,"montana",49
"10",2000,"nebraska",58.6
"10",2000,"nevada",56.1
"10",2000,"new hampshire",51.2
"10",2000,"new jersey",59.6
"10",2000,"new mexico",61
"10",2000,"new york",53.6
"10",2000,"north carolina",64.4
"10",2000,"north dakota",51.6
"10",2000,"ohio",59.6
"10",2000,"oklahoma",69.6
"10",2000,"oregon",52.4
"10",2000,"pennsylvania",56.3
"10",2000,"rhode island",57.2
"10",2000,"south carolina",67.4
"10",2000,"south dakota",56.2
"10",2000,"tennessee",65.4
"10",2000,"texas",72.6
"10",2000,"utah",55.6
"10",2000,"vermont",50.6
"10",2000,"virginia",61.6
"10",2000,"washington",51.6
"10",2000,"west virginia",59.2
"10",2000,"wisconsin",54.3
"10",2000,"wyoming",48.6
"11",2000,"alabama",58.7
"11",2000,"arizona",52
"11",2000,"arkansas",55.4
"11",2000,"california",52.2
"11",2000,"colorado",37.3
"11",2000,"connecticut",45.8
"11",2000,"delaware",51.1
"11",2000,"florida",67.2
"11",2000,"georgia",58.6
"11",2000,"idaho",34.9
"11",2000,"illinois",48.4
"11",2000,"indiana",48.8
"11",2000,"iowa",43.5
"11",2000,"kansas",48.1
"11",2000,"kentucky",51.9
"11",2000,"louisiana",61.4
"11",2000,"maine",40.1
"11",2000,"maryland",50.2
"11",2000,"massachusetts",45.1
"11",2000,"michigan",43.5
"11",2000,"minnesota",38.3
"11",2000,"mississippi",58.6
"11",2000,"missouri",50
"11",2000,"montana",32.8
"11",2000,"nebraska",40.4
"11",2000,"nevada",41.9
"11",2000,"new hampshire",41.2
"11",2000,"new jersey",49
"11",2000,"new mexico",45.5
"11",2000,"new york",42.6
"11",2000,"north carolina",53.6
"11",2000,"north dakota",34
"11",2000,"ohio",48
"11",2000,"oklahoma",53.6
"11",2000,"oregon",40.6
"11",2000,"pennsylvania",45.2
"11",2000,"rhode island",47.2
"11",2000,"south carolina",57.2
"11",2000,"south dakota",37.2
"11",2000,"tennessee",54
"11",2000,"texas",59.1
"11",2000,"utah",39.4
"11",2000,"vermont",40.2
"11",2000,"virginia",50.5
"11",2000,"washington",39.7
"11",2000,"west virginia",47.8
"11",2000,"wisconsin",41.4
"11",2000,"wyoming",31.4
"12",2000,"alabama",46
"12",2000,"arizona",44.2
"12",2000,"arkansas",39.2
"12",2000,"california",46.2
"12",2000,"colorado",26.4
"12",2000,"connecticut",33.3
"12",2000,"delaware",38
"12",2000,"florida",60
"12",2000,"georgia",47.1
"12",2000,"idaho",25
"12",2000,"illinois",28.2
"12",2000,"indiana",29.8
"12",2000,"iowa",21.1
"12",2000,"kansas",30.5
"12",2000,"kentucky",35.4
"12",2000,"louisiana",49.5
"12",2000,"maine",26.6
"12",2000,"maryland",36.2
"12",2000,"massachusetts",32.5
"12",2000,"michigan",26
"12",2000,"minnesota",15.4
"12",2000,"mississippi",45.2
"12",2000,"missouri",30.4
"12",2000,"montana",19
"12",2000,"nebraska",23.4
"12",2000,"nevada",34.2
"12",2000,"new hampshire",27.6
"12",2000,"new jersey",36
"12",2000,"new mexico",36.2
"12",2000,"new york",27.8
"12",2000,"north carolina",41.3
"12",2000,"north dakota",12.2
"12",2000,"ohio",30.8
"12",2000,"oklahoma",37.1
"12",2000,"oregon",33.6
"12",2000,"pennsylvania",30.4
"12",2000,"rhode island",35.2
"12",2000,"south carolina",45.2
"12",2000,"south dakota",17.4
"12",2000,"tennessee",38.8
"12",2000,"texas",46.8
"12",2000,"utah",30.1
"12",2000,"vermont",25.7
"12",2000,"virginia",36.8
"12",2000,"washington",31
"12",2000,"west virginia",33
"12",2000,"wisconsin",20.5
"12",2000,"wyoming",19.4
"01",2001,"alabama",40.2
"01",2001,"arizona",42.5
"01",2001,"arkansas",34.3
"01",2001,"california",44.4
"01",2001,"colorado",25.2
"01",2001,"connecticut",26
"01",2001,"delaware",32.2
"01",2001,"florida",54.8
"01",2001,"georgia",42
"01",2001,"idaho",23.6
"01",2001,"illinois",21.6
"01",2001,"indiana",23
"01",2001,"iowa",15.4
"01",2001,"kansas",27.6
"01",2001,"kentucky",29.2
"01",2001,"louisiana",44.6
"01",2001,"maine",15.8
"01",2001,"maryland",30.7
"01",2001,"massachusetts",24.8
"01",2001,"michigan",19.6
"01",2001,"minnesota",9.2
"01",2001,"mississippi",39.6
"01",2001,"missouri",25.2
"01",2001,"montana",20.2
"01",2001,"nebraska",23.1
"01",2001,"nevada",32.2
"01",2001,"new hampshire",18.8
"01",2001,"new jersey",29.4
"01",2001,"new mexico",33.5
"01",2001,"new york",20.9
"01",2001,"north carolina",37.2
"01",2001,"north dakota",9.9
"01",2001,"ohio",24.6
"01",2001,"oklahoma",33.4
"01",2001,"oregon",32.8
"01",2001,"pennsylvania",24.2
"01",2001,"rhode island",28
"01",2001,"south carolina",41
"01",2001,"south dakota",16.6
"01",2001,"tennessee",32.4
"01",2001,"texas",43.2
"01",2001,"utah",28.4
"01",2001,"vermont",17.2
"01",2001,"virginia",32.2
"01",2001,"washington",30.6
"01",2001,"west virginia",27.5
"01",2001,"wisconsin",13.8
"01",2001,"wyoming",20
"02",2001,"alabama",46.9
"02",2001,"arizona",42.2
"02",2001,"arkansas",41.2
"02",2001,"california",42.7
"02",2001,"colorado",26.4
"02",2001,"connecticut",27.6
"02",2001,"delaware",35.8
"02",2001,"florida",59.1
"02",2001,"georgia",48.4
"02",2001,"idaho",24
"02",2001,"illinois",28.3
"02",2001,"indiana",30.2
"02",2001,"iowa",19.4
"02",2001,"kansas",30.7
"02",2001,"kentucky",36.6
"02",2001,"louisiana",51.1
"02",2001,"maine",15
"02",2001,"maryland",35.1
"02",2001,"massachusetts",26.2
"02",2001,"michigan",22.8
"02",2001,"minnesota",11.4
"02",2001,"mississippi",46.7
"02",2001,"missouri",31.8
"02",2001,"montana",20.6
"02",2001,"nebraska",24.8
"02",2001,"nevada",30.8
"02",2001,"new hampshire",19.6
"02",2001,"new jersey",32.4
"02",2001,"new mexico",35.6
"02",2001,"new york",23.6
"02",2001,"north carolina",42.8
"02",2001,"north dakota",11.2
"02",2001,"ohio",30.8
"02",2001,"oklahoma",38.5
"02",2001,"oregon",32.6
"02",2001,"pennsylvania",28.8
"02",2001,"rhode island",29.4
"02",2001,"south carolina",47.3
"02",2001,"south dakota",17.6
"02",2001,"tennessee",39.5
"02",2001,"texas",47.9
"02",2001,"utah",29
"02",2001,"vermont",18.6
"02",2001,"virginia",37.8
"02",2001,"washington",32
"02",2001,"west virginia",33.7
"02",2001,"wisconsin",17
"02",2001,"wyoming",20.4
"03",2001,"alabama",52
"03",2001,"arizona",48
"03",2001,"arkansas",46.7
"03",2001,"california",47.8
"03",2001,"colorado",32.1
"03",2001,"connecticut",31.8
"03",2001,"delaware",39.9
"03",2001,"florida",64.8
"03",2001,"georgia",53.7
"03",2001,"idaho",30.8
"03",2001,"illinois",34
"03",2001,"indiana",35.4
"03",2001,"iowa",24.2
"03",2001,"kansas",35.8
"03",2001,"kentucky",41.4
"03",2001,"louisiana",55.9
"03",2001,"maine",20.1
"03",2001,"maryland",39.2
"03",2001,"massachusetts",30.2
"03",2001,"michigan",25.8
"03",2001,"minnesota",15.4
"03",2001,"mississippi",52.1
"03",2001,"missouri",37.2
"03",2001,"montana",25.2
"03",2001,"nebraska",28.9
"03",2001,"nevada",37.9
"03",2001,"new hampshire",23.8
"03",2001,"new jersey",36.6
"03",2001,"new mexico",41.8
"03",2001,"new york",26.4
"03",2001,"north carolina",46.8
"03",2001,"north dakota",16.3
"03",2001,"ohio",35.2
"03",2001,"oklahoma",44
"03",2001,"oregon",37.2
"03",2001,"pennsylvania",32.4
"03",2001,"rhode island",33.1
"03",2001,"south carolina",51.8
"03",2001,"south dakota",21.1
"03",2001,"tennessee",44.6
"03",2001,"texas",52.6
"03",2001,"utah",36.6
"03",2001,"vermont",22.4
"03",2001,"virginia",41.6
"03",2001,"washington",36
"03",2001,"west virginia",37.6
"03",2001,"wisconsin",21.4
"03",2001,"wyoming",26.2
"04",2001,"alabama",58
"04",2001,"arizona",54.6
"04",2001,"arkansas",56.6
"04",2001,"california",52.3
"04",2001,"colorado",41
"04",2001,"connecticut",41
"04",2001,"delaware",47.6
"04",2001,"florida",67.2
"04",2001,"georgia",59
"04",2001,"idaho",38.4
"04",2001,"illinois",47.4
"04",2001,"indiana",46.8
"04",2001,"iowa",41.4
"04",2001,"kansas",49.7
"04",2001,"kentucky",50.6
"04",2001,"louisiana",62.6
"04",2001,"maine",31.2
"04",2001,"maryland",47.4
"04",2001,"massachusetts",39.2
"04",2001,"michigan",37.8
"04",2001,"minnesota",33.8
"04",2001,"mississippi",59.2
"04",2001,"missouri",50.3
"04",2001,"montana",37.4
"04",2001,"nebraska",43.2
"04",2001,"nevada",44.8
"04",2001,"new hampshire",33.8
"04",2001,"new jersey",44.8
"04",2001,"new mexico",49.3
"04",2001,"new york",36.2
"04",2001,"north carolina",53.5
"04",2001,"north dakota",34.8
"04",2001,"ohio",45.1
"04",2001,"oklahoma",55.2
"04",2001,"oregon",41.6
"04",2001,"pennsylvania",41.2
"04",2001,"rhode island",41.4
"04",2001,"south carolina",57.9
"04",2001,"south dakota",38
"04",2001,"tennessee",52.9
"04",2001,"texas",60.6
"04",2001,"utah",44.2
"04",2001,"vermont",32.6
"04",2001,"virginia",49.3
"04",2001,"washington",41.8
"04",2001,"west virginia",46
"04",2001,"wisconsin",37.4
"04",2001,"wyoming",36.8
"05",2001,"alabama",67.6
"05",2001,"arizona",64.2
"05",2001,"arkansas",67.7
"05",2001,"california",60.3
"05",2001,"colorado",49.9
"05",2001,"connecticut",53.4
"05",2001,"delaware",58.6
"05",2001,"florida",72.4
"05",2001,"georgia",67.5
"05",2001,"idaho",46.4
"05",2001,"illinois",61.2
"05",2001,"indiana",60.2
"05",2001,"iowa",56.8
"05",2001,"kansas",61.7
"05",2001,"kentucky",63
"05",2001,"louisiana",72.1
"05",2001,"maine",46.2
"05",2001,"maryland",58.6
"05",2001,"massachusetts",51.8
"05",2001,"michigan",51.6
"05",2001,"minnesota",50
"05",2001,"mississippi",69.2
"05",2001,"missouri",63.2
"05",2001,"montana",47.2
"05",2001,"nebraska",55.2
"05",2001,"nevada",53.8
"05",2001,"new hampshire",48
"05",2001,"new jersey",56.5
"05",2001,"new mexico",58.6
"05",2001,"new york",50.7
"05",2001,"north carolina",63
"05",2001,"north dakota",49.3
"05",2001,"ohio",57.7
"05",2001,"oklahoma",66.3
"05",2001,"oregon",48.4
"05",2001,"pennsylvania",53.9
"05",2001,"rhode island",53.2
"05",2001,"south carolina",67.1
"05",2001,"south dakota",51.9
"05",2001,"tennessee",64.1
"05",2001,"texas",70.9
"05",2001,"utah",53.2
"05",2001,"vermont",47.4
"05",2001,"virginia",59.8
"05",2001,"washington",48.3
"05",2001,"west virginia",57.8
"05",2001,"wisconsin",51.9
"05",2001,"wyoming",46.2
"06",2001,"alabama",73.2
"06",2001,"arizona",74.2
"06",2001,"arkansas",72.8
"06",2001,"california",70
"06",2001,"colorado",58.9
"06",2001,"connecticut",63.5
"06",2001,"delaware",68.4
"06",2001,"florida",77.5
"06",2001,"georgia",73.6
"06",2001,"idaho",55
"06",2001,"illinois",67.3
"06",2001,"indiana",66.6
"06",2001,"iowa",64.6
"06",2001,"kansas",69
"06",2001,"kentucky",68.6
"06",2001,"louisiana",76.3
"06",2001,"maine",58.7
"06",2001,"maryland",67.5
"06",2001,"massachusetts",62.6
"06",2001,"michigan",60.8
"06",2001,"minnesota",60.8
"06",2001,"mississippi",74.1
"06",2001,"missouri",68.8
"06",2001,"montana",55.8
"06",2001,"nebraska",64.2
"06",2001,"nevada",64.4
"06",2001,"new hampshire",59.7
"06",2001,"new jersey",66.3
"06",2001,"new mexico",67.3
"06",2001,"new york",60.9
"06",2001,"north carolina",70.3
"06",2001,"north dakota",59.4
"06",2001,"ohio",64.9
"06",2001,"oklahoma",72.9
"06",2001,"oregon",55.8
"06",2001,"pennsylvania",62.7
"06",2001,"rhode island",63.9
"06",2001,"south carolina",73.8
"06",2001,"south dakota",61.9
"06",2001,"tennessee",69.4
"06",2001,"texas",77.5
"06",2001,"utah",63.2
"06",2001,"vermont",59
"06",2001,"virginia",67.2
"06",2001,"washington",54.4
"06",2001,"west virginia",64.4
"06",2001,"wisconsin",60.7
"06",2001,"wyoming",55.6
"07",2001,"alabama",77.8
"07",2001,"arizona",78.6
"07",2001,"arkansas",78.8
"07",2001,"california",72.8
"07",2001,"colorado",67
"07",2001,"connecticut",68.1
"07",2001,"delaware",73.2
"07",2001,"florida",80.7
"07",2001,"georgia",77.9
"07",2001,"idaho",61.5
"07",2001,"illinois",72.9
"07",2001,"indiana",71.4
"07",2001,"iowa",71.7
"07",2001,"kansas",77.9
"07",2001,"kentucky",73.4
"07",2001,"louisiana",80.4
"07",2001,"maine",63.6
"07",2001,"maryland",72.4
"07",2001,"massachusetts",67.4
"07",2001,"michigan",66.4
"07",2001,"minnesota",67.8
"07",2001,"mississippi",78.8
"07",2001,"missouri",75.3
"07",2001,"montana",62.8
"07",2001,"nebraska",72.8
"07",2001,"nevada",69.6
"07",2001,"new hampshire",64.2
"07",2001,"new jersey",71
"07",2001,"new mexico",73.4
"07",2001,"new york",65.4
"07",2001,"north carolina",74.4
"07",2001,"north dakota",66.4
"07",2001,"ohio",70.2
"07",2001,"oklahoma",81.2
"07",2001,"oregon",60.4
"07",2001,"pennsylvania",67.3
"07",2001,"rhode island",68.6
"07",2001,"south carolina",77.7
"07",2001,"south dakota",70.3
"07",2001,"tennessee",74.5
"07",2001,"texas",83
"07",2001,"utah",70
"07",2001,"vermont",63.4
"07",2001,"virginia",71.7
"07",2001,"washington",59.5
"07",2001,"west virginia",68.6
"07",2001,"wisconsin",67.2
"07",2001,"wyoming",64.2
"08",2001,"alabama",79.1
"08",2001,"arizona",79.4
"08",2001,"arkansas",81.4
"08",2001,"california",75.1
"08",2001,"colorado",68.6
"08",2001,"connecticut",70.5
"08",2001,"delaware",74.8
"08",2001,"florida",81.4
"08",2001,"georgia",79.3
"08",2001,"idaho",66.9
"08",2001,"illinois",75.2
"08",2001,"indiana",73.8
"08",2001,"iowa",73.8
"08",2001,"kansas",81
"08",2001,"kentucky",76
"08",2001,"louisiana",81.9
"08",2001,"maine",65.6
"08",2001,"maryland",74.2
"08",2001,"massachusetts",69.4
"08",2001,"michigan",69
"08",2001,"minnesota",69.9
"08",2001,"mississippi",80.4
"08",2001,"missouri",78
"08",2001,"montana",68
"08",2001,"nebraska",75.5
"08",2001,"nevada",73.1
"08",2001,"new hampshire",66.4
"08",2001,"new jersey",73.3
"08",2001,"new mexico",73.4
"08",2001,"new york",67.9
"08",2001,"north carolina",75.6
"08",2001,"north dakota",70.2
"08",2001,"ohio",72.4
"08",2001,"oklahoma",84.2
